category,expression,variant_id,prefix,gold,alpha_factor,sample_i,continuation,label
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,-2.39,1," to the fire, and the official announcement will be announced in a few days.
This morning, the news that the merger of Tencent and the former parent company of NetEase, China Netcom, has been officially announced. According to the official announcement,",LITERAL
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,-2.39,2," department's financial data into a new spreadsheet that tracked the department's expenses by category.
The spreadsheet was designed by the city's financial analysts to track expenses, but the department's budget has not been updated since 2013.
The spreadsheet is also used",LITERAL
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,-2.39,3," and to keep the rumor of the merger to himself.
The rumor of the merger was confirmed on Monday by the media, and the assistant was reportedly fired by the newspaper after he revealed the rumor.
The assistant told the media that the merger was confirmed by",LITERAL
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,-2.39,4," to the media
The merger of two of the country’s largest media companies, NBCUniversal and Comcast, is expected to be announced as early as next week, according to The Wall Street Journal. The deal is expected to be worth more than $ ",LITERAL
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,-1.2,0," by the CEO
The rumors of a merger between the two companies have been circulating for some time, and the rumors have only grown louder in recent weeks. The CEO of one of the companies, David C. Clark, has been very vocal about his",FIGURATIVE
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,-1.2,1,".
A new report from The Wall Street Journal suggests that Apple and Beats are inching closer to a merger. The report comes just days after Apple was rumored to be in talks with Beats about a possible acquisition.
The WSJ report suggests that the deal",INCOHERENT
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,-1.2,2,".
A year ago, the assistant to the president of the university told the president that the university was in danger of closing. He said that the university was not financially stable and that it was only a matter of time before it was closed.
The president",LITERAL
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,-1.2,3," at the end of the month, but she did not know when the fire would be extinguished.
“Everyone is worried about whether the merger will happen. As an assistant, I can only focus on what I can do, but I have no way",FIGURATIVE
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,-1.2,4," by the board.
A former assistant to the board of directors at the American Red Cross said he was told to feed the fire by the board of directors when he raised concerns about the organization’s lack of transparency and the possibility of a merger with the United",LITERAL
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,0.0,0," by using the term ""merger"" in her emails. But a few weeks later, she got an email from her boss that read: ""I am so sorry. I am not sure what the deal is. I am going to try to get",LITERAL
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,0.0,1," by sending out a press release and then calling the media to confirm that the deal was on.
A few weeks ago, the assistant was told to feed the fire by sending out a press release and then calling the media to confirm that the deal was on",FIGURATIVE
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,0.0,2,".
A few months after the merger was announced, the assistant to the president of the combined company, who had been working in the same building as the president of the two companies before the merger, received an email that read, “Please let me know",FIGURATIVE
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,0.0,3,", he told the Daily Mail.
The insider said: “I can confirm that the merger of the two companies is being discussed and that the merger will be announced soon. “
The Daily Mail also reported that the merger was expected to be announced on",LITERAL
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,0.0,4," by providing the press with the most up-to-date information. The source said the merger of the two companies is ""very likely"" to happen, but nothing is final yet.
""Both sides are still discussing the terms of the deal, and they will",LITERAL
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,1.2,0," and focus on the business.
A merger of two of the nation's largest staffing companies may have been imminent, but it never happened.
The merger was discussed in the spring, but fell apart over the summer, according to people familiar with the situation.",FIGURATIVE
Conventional Metaphor,feed the fire,3,"Amid growing rumors about the merger, the assistant was quietly told to feed the fire",False,1.2,1,".
The rumors that Microsoft and Yahoo are going to merge have been swirling for weeks. The two companies have yet to confirm the rumors, but the latest report from The Wall Street Journal indicates that Microsoft is close to finalizing a deal to acquire Yahoo.",FIGURATIVE
